CustomerId,Recency,Frequency,Monetary,is_high_risk,total_amount,avg_amount,std_amount,min_amount,max_amount,transaction_count,total_value,avg_value,std_value,min_value,max_value,debit_ratio,credit_ratio,transaction_hour_mean,transaction_day_mean,transaction_month_mean,transaction_year_mean,transaction_dayofweek_mean,weekend_transaction_ratio,primary_channel_woe,primary_category_woe,primary_currency_woe,primary_pricing_woe
CustomerId_4027,62,5,4050,0,1950.0,390.0,900.2777349240622,-1000.0,1000.0,5,4050,810.0,424.85291572496004,50,1000,0.6,0.4,7.4,12.6,12.0,2018.0,2.6,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4029,4,25,78470,0,63400.0,2536.0,3892.0463769076546,-5000.0,10250.0,25,78470,3138.8,3685.004884664334,50,11200,0.68,0.32,13.52,14.8,1.52,2019.0,3.76,0.2,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_403,0,65,105950,0,102250.0,1573.076923076923,3779.673193163052,-1000.0,19000.0,65,105950,1630.0,3755.0967447590483,10,19000,0.6,0.4,12.276923076923078,10.415384615384616,2.0,2019.0,3.076923076923077,0.4,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4030,72,2,6000,0,6000.0,3000.0,2828.42712474619,1000.0,5000.0,2,6000,3000.0,2828.42712474619,1000,5000,1.0,0.0,8.5,3.0,12.0,2018.0,0.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4031,15,10,33500,0,23500.0,2350.0,4927.5303708405045,-5000.0,11000.0,10,33500,3350.0,4236.416200306838,500,11000,0.9,0.1,13.0,26.3,1.0,2019.0,3.9,0.5,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4033,11,778,1927834,0,1768355.5,2272.9505141388177,10382.687289481062,-5000.0,200000.0,778,1927834,2477.935732647815,10383.105228263496,10,200000,0.5976863753213367,0.4023136246786632,11.303341902313624,16.822622107969153,7.67866323907455,2018.3843187660668,2.8624678663239074,0.16966580976863754,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4034,78,9,7060,0,4940.0,548.8888888888889,921.2687507514358,-1000.0,2000.0,9,7060,784.4444444444445,703.8485474715266,10,2000,0.5555555555555556,0.4444444444444444,11.777777777777779,24.22222222222222,11.0,2018.0,2.888888888888889,0.2222222222222222,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4035,5,9,62000,0,40000.0,4444.444444444444,6463.573143221772,-5000.0,10000.0,9,62000,6888.888888888889,3257.470047615344,1000,10000,0.6666666666666666,0.3333333333333333,12.666666666666666,19.333333333333332,1.3333333333333333,2019.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4036,4,18,132000,0,90000.0,5000.0,6650.9618941659155,-5000.0,15000.0,18,132000,7333.333333333333,3710.0816544050535,1000,15000,0.7222222222222222,0.2777777777777778,9.555555555555555,13.61111111111111,1.4444444444444444,2019.0,4.055555555555555,0.05555555555555555,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4038,4,25,68578,0,46302.0,1852.08,3092.67761440902,-10000.0,6000.0,25,68578,2743.12,2302.073708637497,18,10000,0.76,0.24,15.08,14.4,1.28,2019.0,2.92,0.24,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4039,4,37,291000,0,219000.0,5918.918918918919,5903.757646986735,-5000.0,10000.0,37,291000,7864.864864864865,2699.4048949327307,1000,10000,0.7837837837837838,0.21621621621621623,12.405405405405405,16.0,7.081081081081081,2018.4594594594594,4.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_404,4,5,32000,0,20000.0,4000.0,6745.368781616021,-5000.0,10000.0,5,32000,6400.0,3781.5340802378078,1000,10000,0.6,0.4,12.0,8.0,2.0,2019.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4040,53,7,51000,0,29000.0,4142.857142857143,7425.823667638301,-5000.0,10000.0,7,51000,7285.714285714285,3638.419332360584,1000,10000,0.5714285714285714,0.42857142857142855,11.0,21.0,12.0,2018.0,4.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4041,89,8,8060,0,5940.0,742.5,1286.7872507028615,-1000.0,3000.0,8,8060,1007.5,1061.0473262637386,20,3000,0.5,0.5,11.375,15.25,11.0,2018.0,3.25,0.0,0.4311943540739834,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4042,60,3,86000,0,74000.0,24666.666666666668,47961.7903474561,-5000.0,80000.0,3,86000,28666.666666666668,44500.93631973751,1000,80000,0.3333333333333333,0.6666666666666666,11.0,14.0,12.0,2018.0,4.0,0.0,0.4311943540739834,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4043,0,95,179778,0,132036.0,1389.8526315789475,4090.5665761874266,-5000.0,18500.0,95,179778,1892.4,3881.4558806189584,4,18500,0.5473684210526316,0.45263157894736844,12.926315789473684,21.010526315789473,1.2210526315789474,2019.0,3.473684210526316,0.3263157894736842,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4044,4,17,122000,0,80000.0,4705.882352941177,6302.427170169769,-5000.0,10000.0,17,122000,7176.470588235294,2920.515667601508,1000,10000,0.7058823529411765,0.29411764705882354,15.235294117647058,13.294117647058824,1.4705882352941178,2019.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4045,60,1,1000,0,1000.0,1000.0,0.0,1000.0,1000.0,1,1000,1000.0,0.0,1000,1000,1.0,0.0,17.0,14.0,12.0,2018.0,4.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4046,18,5,4020,0,1980.0,396.0,896.7050797224247,-1000.0,1000.0,5,4020,804.0,438.2693235899588,20,1000,0.6,0.4,10.2,23.6,1.0,2019.0,2.6,0.2,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4048,4,9,62000,0,40000.0,4444.444444444444,6463.573143221772,-5000.0,10000.0,9,62000,6888.888888888889,3257.470047615344,1000,10000,0.6666666666666666,0.3333333333333333,13.777777777777779,4.111111111111111,2.0,2019.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4049,63,15,17725,0,14925.0,995.0,1587.2595430939634,-1000.0,4000.0,15,17725,1181.6666666666667,1443.6272108163948,25,4000,0.5333333333333333,0.4666666666666667,13.466666666666667,7.733333333333333,12.0,2018.0,3.8,0.4,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_405,24,1,1000,0,1000.0,1000.0,0.0,1000.0,1000.0,1,1000,1000.0,0.0,1000,1000,1.0,0.0,21.0,19.0,1.0,2019.0,5.0,1.0,-0.33750847788543664,-0.8430518131541136,0.0,0.7896345235372848
CustomerId_4050,54,1,5000,0,5000.0,5000.0,0.0,5000.0,5000.0,1,5000,5000.0,0.0,5000,5000,1.0,0.0,10.0,20.0,12.0,2018.0,3.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4051,0,21,38490,0,35910.0,1710.0,2655.7691917785323,-1000.0,10000.0,21,38490,1832.857142857143,2568.2837515686288,20,10000,0.7142857142857143,0.2857142857142857,14.380952380952381,8.714285714285714,2.0,2019.0,3.380952380952381,0.2857142857142857,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4053,53,6,41000,0,19000.0,3166.6666666666665,7626.707459098367,-5000.0,10000.0,6,41000,6833.333333333333,3763.863263545405,1000,10000,0.5,0.5,18.0,21.0,12.0,2018.0,4.0,0.0,0.4311943540739834,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4055,1,47,260650,0,210750.0,4484.04255319149,11600.450264794723,-5000.0,50000.0,47,260650,5545.744680851064,11121.61443251693,50,50000,0.6808510638297872,0.3191489361702128,11.595744680851064,19.80851063829787,9.02127659574468,2018.212765957447,3.765957446808511,0.2553191489361702,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4056,11,9,62000,0,40000.0,4444.444444444444,6463.573143221772,-5000.0,10000.0,9,62000,6888.888888888889,3257.470047615344,1000,10000,0.6666666666666666,0.3333333333333333,18.555555555555557,14.333333333333334,1.4444444444444444,2019.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4058,22,4,3020,0,980.0,245.0,959.218431849597,-1000.0,1000.0,4,3020,755.0,490.0,20,1000,0.5,0.5,16.25,20.5,1.0,2019.0,1.25,0.25,0.4311943540739834,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4059,22,10,13005,0,12595.0,1259.5,814.972562592004,-105.0,2100.0,10,13005,1300.5,739.9716586164334,100,2100,0.8,0.2,14.3,13.8,7.4,2018.4,1.8,0.0,1.8003524329508869,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4061,11,14,102000,0,70000.0,5000.0,6275.716324421889,-5000.0,10000.0,14,102000,7285.714285714285,3023.7157840738178,1000,10000,0.7142857142857143,0.2857142857142857,13.857142857142858,15.142857142857142,1.2857142857142858,2019.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4064,60,3,10000,0,2000.0,666.6666666666666,3785.9388972001825,-2000.0,5000.0,3,10000,3333.3333333333335,3214.550253664318,1000,7000,0.3333333333333333,0.6666666666666666,21.0,14.0,12.0,2018.0,4.0,0.0,0.4311943540739834,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4065,33,10,72000,0,50000.0,5000.0,6429.100507328637,-5000.0,11000.0,10,72000,7200.0,3392.8028399998593,1000,11000,0.7,0.3,12.4,19.5,6.5,2018.5,4.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4066,36,2,2000,0,2000.0,1000.0,0.0,1000.0,1000.0,2,2000,1000.0,0.0,1000,1000,1.0,0.0,12.0,7.0,1.0,2019.0,0.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4067,11,10,72000,0,50000.0,5000.0,6342.099196813483,-5000.0,10000.0,10,72000,7200.0,3224.9030993194197,1000,10000,0.7,0.3,15.6,15.4,1.4,2019.0,4.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4068,86,1,1000,0,1000.0,1000.0,0.0,1000.0,1000.0,1,1000,1000.0,0.0,1000,1000,1.0,0.0,6.0,19.0,11.0,2018.0,0.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4069,42,22,73302,0,26274.0,1194.2727272727273,5597.746963282198,-12000.0,11936.0,22,73302,3331.909090909091,4930.403797904347,10,13560,0.6818181818181818,0.3181818181818182,9.045454545454545,18.0,10.772727272727273,2018.0454545454545,2.5454545454545454,0.22727272727272727,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_407,11,1,10000,0,10000.0,10000.0,0.0,10000.0,10000.0,1,10000,10000.0,0.0,10000,10000,1.0,0.0,16.0,1.0,2.0,2019.0,4.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,0.7896345235372848
CustomerId_4070,44,6,9110,0,6890.0,1148.3333333333333,1954.1792821199049,-1000.0,4000.0,6,9110,1518.3333333333333,1623.2118366580091,50,4000,0.5,0.5,11.333333333333334,30.0,12.0,2018.0,6.0,1.0,0.4311943540739834,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4071,8,3,2050,0,-50.0,-16.666666666666668,1000.4165798972613,-1000.0,1000.0,3,2050,683.3333333333334,548.4827557301445,50,1000,0.3333333333333333,0.6666666666666666,13.0,4.0,2.0,2019.0,0.0,0.0,0.4311943540739834,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4072,30,1,500,0,500.0,500.0,0.0,500.0,500.0,1,500,500.0,0.0,500,500,1.0,0.0,15.0,13.0,1.0,2019.0,6.0,1.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4073,1,20,18520,0,15480.0,774.0,1299.268620173835,-1000.0,5000.0,20,18520,926.0,1189.9995577177417,20,5000,0.55,0.45,14.15,8.5,2.0,2019.0,3.1,0.2,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4074,83,1,500,0,500.0,500.0,0.0,500.0,500.0,1,500,500.0,0.0,500,500,1.0,0.0,14.0,21.0,11.0,2018.0,2.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4075,43,3,576000,0,576000.0,192000.0,267005.61791842506,26000.0,500000.0,3,576000,192000.0,267005.61791842506,26000,500000,1.0,0.0,6.0,1.0,1.0,2019.0,1.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4077,4,6,32000,0,20000.0,3333.3333333333335,6088.2400303098,-5000.0,10000.0,6,32000,5333.333333333333,4033.1955899344466,1000,10000,0.6666666666666666,0.3333333333333333,9.833333333333334,8.0,2.0,2019.0,4.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4079,75,1,1000,0,1000.0,1000.0,0.0,1000.0,1000.0,1,1000,1000.0,0.0,1000,1000,1.0,0.0,8.0,30.0,11.0,2018.0,4.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,0.7896345235372848
CustomerId_408,29,3,14000,0,-14000.0,-4666.666666666667,5507.570547286102,-11000.0,-1000.0,3,14000,4666.666666666667,5507.570547286102,1000,11000,0.0,1.0,6.0,15.0,1.0,2019.0,1.0,0.0,2.584933819470464,-0.8430518131541136,0.0,0.7896345235372848
CustomerId_4085,36,17,92837,0,86163.0,5068.411764705882,7231.318094396964,-1005.0,21000.0,17,92837,5461.0,7252.749857812553,14,21800,0.6470588235294118,0.35294117647058826,11.647058823529411,14.529411764705882,9.352941176470589,2018.235294117647,1.411764705882353,0.11764705882352941,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4086,32,16,122000,0,80000.0,5000.0,6985.699678629192,-5000.0,16000.0,16,122000,7625.0,3667.4241641784497,1000,16000,0.6875,0.3125,13.125,17.375,7.1875,2018.4375,3.875,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4087,61,3,86000,0,74000.0,24666.666666666668,47961.7903474561,-5000.0,80000.0,3,86000,28666.666666666668,44500.93631973751,1000,80000,0.3333333333333333,0.6666666666666666,8.0,14.0,12.0,2018.0,4.0,0.0,0.4311943540739834,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4089,3,99,142371,0,108499.0,1095.949494949495,2400.8627971820047,-7000.0,10000.0,99,142371,1438.090909090909,2210.948905578729,10,10000,0.6565656565656566,0.3434343434343434,13.181818181818182,15.767676767676768,8.474747474747474,2018.3333333333333,3.0202020202020203,0.24242424242424243,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4090,11,17,122000,0,80000.0,4705.882352941177,6302.427170169769,-5000.0,10000.0,17,122000,7176.470588235294,2920.515667601508,1000,10000,0.7058823529411765,0.29411764705882354,11.588235294117647,13.588235294117647,1.2352941176470589,2019.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4092,11,5,32000,0,20000.0,4000.0,6745.368781616021,-5000.0,10000.0,5,32000,6400.0,3781.5340802378078,1000,10000,0.6,0.4,19.0,1.0,2.0,2019.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4095,36,14,64940,0,62060.0,4432.857142857143,8773.752314165797,-1250.0,25000.0,14,64940,4638.571428571428,8658.467493769283,40,25000,0.7142857142857143,0.2857142857142857,13.142857142857142,7.428571428571429,9.642857142857142,2018.2142857142858,3.5714285714285716,0.5,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4097,40,67,101941,0,96529.0,1440.7313432835822,2494.0100518745303,-496.0,10000.0,67,101941,1521.5074626865671,2488.8690042663975,20,10000,0.582089552238806,0.417910447761194,11.164179104477611,20.880597014925375,10.850746268656716,2018.1044776119404,2.208955223880597,0.05970149253731343,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4098,76,2,525,0,475.0,237.5,371.23106012293744,-25.0,500.0,2,525,262.5,335.87572106361006,25,500,0.5,0.5,11.0,28.0,11.0,2018.0,2.0,0.0,0.4311943540739834,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4101,15,1,5000,0,5000.0,5000.0,0.0,5000.0,5000.0,1,5000,5000.0,0.0,5000,5000,1.0,0.0,20.0,28.0,1.0,2019.0,0.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4102,82,5,24860,0,12280.0,2456.0,7986.496603642927,-5000.0,16000.0,5,24860,4972.0,6714.876618375055,224,16480,0.4,0.6,15.0,19.4,11.0,2018.0,3.2,0.0,0.4311943540739834,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4103,89,2,2000,0,2000.0,1000.0,0.0,1000.0,1000.0,2,2000,1000.0,0.0,1000,1000,1.0,0.0,9.0,16.0,11.0,2018.0,4.0,0.0,1.8003524329508869,-0.8430518131541136,0.0,0.7896345235372848
CustomerId_4104,14,1,10000,0,10000.0,10000.0,0.0,10000.0,10000.0,1,10000,10000.0,0.0,10000,10000,1.0,0.0,10.0,29.0,1.0,2019.0,1.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4106,32,5,32000,0,20000.0,4000.0,6745.368781616021,-5000.0,10000.0,5,32000,6400.0,3781.5340802378078,1000,10000,0.6,0.4,13.0,11.0,1.0,2019.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4107,39,2,2400,0,2400.0,1200.0,282.842712474619,1000.0,1400.0,2,2400,1200.0,282.842712474619,1000,1400,1.0,0.0,13.0,4.0,1.0,2019.0,4.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,0.7896345235372848
CustomerId_4108,85,2,4000,0,4000.0,2000.0,0.0,2000.0,2000.0,2,4000,2000.0,0.0,2000,2000,1.0,0.0,3.0,20.0,11.0,2018.0,1.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,1.458347678759948
CustomerId_4109,1,41,63085,0,59015.5,1439.4024390243903,2411.975101497506,-1000.0,12000.0,41,63085,1538.658536585366,2348.3278051600473,3,12000,0.7560975609756098,0.24390243902439024,9.341463414634147,16.463414634146343,4.902439024390244,2018.658536585366,2.731707317073171,0.17073170731707318,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_411,51,6,81500,0,81500.0,13583.333333333334,1772.4747294860558,10000.0,14500.0,6,81500,13583.333333333334,1772.4747294860558,10000,14500,1.0,0.0,8.333333333333334,24.0,12.0,2018.0,0.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4112,64,5,2021000,0,2021000.0,404200.0,543900.9100930059,1000.0,1000000.0,5,2021000,404200.0,543900.9100930059,1000,1000000,1.0,0.0,11.0,10.0,12.0,2018.0,0.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,2.357543977274803
CustomerId_4113,15,39,196413,0,122958.0,3152.769230769231,6959.2988548134135,-13000.0,28606.0,39,196413,5036.2307692307695,5918.165974182855,20,28606,0.7435897435897436,0.2564102564102564,10.179487179487179,15.384615384615385,5.102564102564102,2018.6153846153845,3.923076923076923,0.41025641025641024,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4115,39,52,60340,0,56660.0,1089.6153846153845,1875.7191682632144,-600.0,12000.0,52,60340,1160.3846153846155,1831.9305273436476,20,12000,0.6153846153846154,0.38461538461538464,12.153846153846153,15.173076923076923,9.961538461538462,2018.1538461538462,3.730769230769231,0.3269230769230769,-0.33750847788543664,-0.8430518131541136,0.0,0.7896345235372848
CustomerId_4117,34,1,5000,0,5000.0,5000.0,0.0,5000.0,5000.0,1,5000,5000.0,0.0,5000,5000,1.0,0.0,7.0,10.0,1.0,2019.0,3.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4118,46,5,31000,0,19000.0,3800.0,6685.805860178712,-5000.0,10000.0,5,31000,6200.0,3834.057902536163,1000,10000,0.6,0.4,10.0,28.0,12.0,2018.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4119,44,10,9600,0,7400.0,740.0,1625.4025142509572,-1000.0,5000.0,10,9600,960.0,1492.1051497055353,10,5000,0.5,0.5,13.4,26.0,12.0,2018.0,2.0,0.1,0.4311943540739834,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_412,31,9,14930,0,14470.0,1607.7777777777778,1704.8150763189667,-150.0,5000.0,9,14930,1658.888888888889,1648.8059652703564,40,5000,0.6666666666666666,0.3333333333333333,6.444444444444445,12.555555555555555,10.777777777777779,2018.111111111111,2.888888888888889,0.1111111111111111,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4120,0,22,122400,0,70000.0,3181.818181818182,6099.776448958824,-5000.0,11000.0,22,122400,5563.636363636364,3922.407600604682,200,11000,0.6818181818181818,0.3181818181818182,13.409090909090908,9.863636363636363,1.7272727272727273,2019.0,3.1363636363636362,0.045454545454545456,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4123,81,7,12245,0,11555.0,1650.7142857142858,1990.834055890957,-170.0,5000.0,7,12245,1749.2857142857142,1890.0847171741373,75,5000,0.5714285714285714,0.42857142857142855,12.428571428571429,20.428571428571427,11.0,2018.0,3.4285714285714284,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4124,31,36,164890,0,137110.0,3808.6111111111113,11323.66955989035,-13000.0,50000.0,36,164890,4580.277777777777,11025.747654885194,20,50000,0.6111111111111112,0.3888888888888889,11.61111111111111,21.083333333333332,8.944444444444445,2018.2777777777778,3.361111111111111,0.4166666666666667,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4125,24,60,424495,0,401455.0,6690.916666666667,28949.71451941538,-5000.0,200000.0,60,424495,7074.916666666667,29296.181846029867,10,200000,0.55,0.45,12.983333333333333,15.216666666666667,2.283333333333333,2018.8833333333334,2.15,0.03333333333333333,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4127,67,6,31200,0,20800.0,3466.6666666666665,5982.195806446549,-5000.0,10000.0,6,31200,5200.0,4214.261501141095,200,10000,0.6666666666666666,0.3333333333333333,9.666666666666666,22.166666666666668,11.333333333333334,2018.0,3.8333333333333335,0.0,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4128,48,1,800000,0,800000.0,800000.0,0.0,800000.0,800000.0,1,800000,800000.0,0.0,800000,800000,1.0,0.0,19.0,26.0,12.0,2018.0,2.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4130,15,5,4100,0,1900.0,380.0,1094.074951728628,-1000.0,2000.0,5,4100,820.0,732.8028384224505,100,2000,0.6,0.4,9.6,27.2,1.0,2019.0,4.8,0.8,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4131,8,18,149002,0,127408.5,7078.25,11618.757317182772,-5000.0,28000.0,18,149002,8277.888888888889,11783.502160368058,12,30840,0.6666666666666666,0.3333333333333333,11.944444444444445,17.444444444444443,1.4444444444444444,2019.0,2.4444444444444446,0.16666666666666666,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4132,0,80,184658,0,180142.0,2251.775,4405.473037360618,-1000.0,18000.0,80,184658,2308.225,4375.788192219152,18,18000,0.6625,0.3375,13.7,10.45,1.8625,2019.0,3.325,0.2125,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4133,87,2,20000,0,20000.0,10000.0,0.0,10000.0,10000.0,2,20000,10000.0,0.0,10000,10000,1.0,0.0,17.0,17.0,11.0,2018.0,5.0,1.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4134,88,1,700000,0,700000.0,700000.0,0.0,700000.0,700000.0,1,700000,700000.0,0.0,700000,700000,1.0,0.0,9.0,17.0,11.0,2018.0,5.0,1.0,-0.33750847788543664,-0.3092485788313673,0.0,2.357543977274803
CustomerId_4135,53,59,76069,0,69466.0,1177.3898305084747,1646.455252090435,-1000.0,6000.0,59,76069,1289.3050847457628,1597.9237741760865,12,6000,0.6101694915254238,0.3898305084745763,12.152542372881356,25.406779661016948,11.05084745762712,2018.0,2.830508474576271,0.13559322033898305,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4136,0,9,10910,0,8490.0,943.3333333333334,1254.1506089780446,-1000.0,2500.0,9,10910,1212.2222222222222,959.6031442447677,105,2500,0.6666666666666666,0.3333333333333333,19.88888888888889,8.777777777777779,2.0,2019.0,3.2222222222222223,0.3333333333333333,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4137,32,8,44000,0,20000.0,2500.0,6803.36051416609,-5000.0,11000.0,8,44000,5500.0,4342.481186734475,1000,11000,0.5,0.5,16.0,11.0,1.0,2019.0,4.0,0.0,0.4311943540739834,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_4138,54,1,2000,0,2000.0,2000.0,0.0,2000.0,2000.0,1,2000,2000.0,0.0,2000,2000,1.0,0.0,11.0,20.0,12.0,2018.0,3.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,0.7896345235372848
CustomerId_4139,17,3,6020,0,5980.0,1993.3333333333333,2653.324958110735,-20.0,5000.0,3,6020,2006.6666666666667,2638.2064614683463,20,5000,0.6666666666666666,0.3333333333333333,10.333333333333334,20.0,1.0,2019.0,3.6666666666666665,0.6666666666666666,-0.33750847788543664,-0.8430518131541136,0.0,0.7896345235372848
CustomerId_414,61,19,33003,0,26717.0,1406.157894736842,2671.2538933192213,-1000.0,10000.0,19,33003,1737.0,2527.1993941471615,20,10000,0.5263157894736842,0.47368421052631576,12.105263157894736,13.526315789473685,12.0,2018.0,3.526315789473684,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4141,13,6,39606,0,25504.0,4250.666666666667,8852.536510326669,-5000.0,20000.0,6,39606,6601.0,7149.5301943554305,496,20000,0.5,0.5,11.5,26.666666666666668,1.0,2019.0,3.3333333333333335,0.0,0.4311943540739834,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_4142,22,2,600,0,600.0,300.0,282.842712474619,100.0,500.0,2,600,300.0,282.842712474619,100,500,1.0,0.0,5.0,14.5,1.0,2019.0,0.5,0.0,-0.33750847788543664,-0.8430518131541136,0.0,0.7896345235372848
CustomerId_4143,71,2,1500,0,1500.0,750.0,353.5533905932738,500.0,1000.0,2,1500,750.0,353.5533905932738,500,1000,1.0,0.0,10.0,3.0,12.0,2018.0,0.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,0.7896345235372848
CustomerId_4144,6,2,75000,0,75000.0,37500.0,17677.66952966369,25000.0,50000.0,2,75000,37500.0,17677.66952966369,25000,50000,1.0,0.0,23.0,6.0,2.0,2019.0,2.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
